7263135.18 367423.06 101
7263015.74 367442.81 100
7262891.17 367461.09 102
7262766.16 367476.40 103
7262643.57 367495.85 106
7262521.15 367518.12 106
7262393.56 367535.89 110
7262271.84 367554.59 109
7262151.31 367577.32 112
7262025.62 367598.74 113
7261901.51 367619.38 115
7261779.55 367635.44 115
7261654.14 367655.66 117
7261532.52 367680.02 119
7261410.37 367697.77 119
7261286.52 367713.07 121
7261162.23 367729.25 122
7261035.52 367747.76 125
7260913.93 367775.87 125
7260791.09 367790.10 127
7260665.71 367811.40 129
7260545.24 367831.60 130
7260418.84 367852.76 130
7260295.09 367869.46 132
7260175.22 367887.58 134
7260050.17 367906.85 134
7259926.99 367927.13 137
7259802.85 367951.05 138
7259679.59 367970.06 139
7259554.23 367986.62 142
7259432.61 368002.36 143
7259308.29 368024.63 142
7259185.20 368045.16 145
7259060.34 368061.07 145
7258938.74 368086.72 144
7258813.15 368100.42 147
7258694.17 368122.96 149
7258569.63 368141.04 148
7258443.25 368164.86 148
7258320.15 368181.48 152
7258199.01 368205.20 148
7258074.39 368221.04 151
7257953.30 368241.25 153
7257826.35 368256.66 152
7257703.75 368275.11 153
7257578.70 368298.14 154
7257458.26 368319.61 154
7257163.32 367354.60 164
7257289.39 367346.90 157
7257414.37 367316.31 172
7257535.21 367277.92 153
7257658.36 367269.26 152
7257781.85 367246.54 152
7257906.43 367233.00 149
7258028.46 367214.60 159
7258154.69 367198.90 153
7258277.44 367177.14 147
7258400.91 367155.75 147
7258520.44 367132.51 147
7258646.64 367118.53 146
7258769.57 367104.77 146
7258893.58 367081.89 144
7259015.10 367058.99 145
7259138.36 367036.01 141
7259264.17 367016.04 142
7259386.60 367002.11 141
7259511.26 366980.57 138
7259633.57 366960.27 137
7259757.68 366944.84 136
7259884.28 366925.10 136
7260007.28 366903.76 133
7260128.35 366891.92 132
7260250.78 366870.85 131
7260376.40 366846.34 130
7260498.64 366822.41 127
7260620.99 366800.99 126
7260746.72 366787.47 126
7260869.07 366772.66 125
7260993.71 366746.60 122
7261118.77 366727.48 122
7261241.82 366709.23 119
7261362.37 366686.99 117
7261487.34 366670.15 116
7261610.52 366651.10 116
7261732.36 366624.55 115
7261856.26 366610.15 112
7261978.85 366592.70 111
7262102.52 366571.74 109
7262224.53 366548.45 108
7262348.77 366529.96 107
7262473.97 366515.36 105
7262596.78 366498.11 101
7262722.16 366469.60 100
7262846.18 366452.66 99
7262970.40 366435.86 96
7263091.88 366416.13 96
7263215.54 366394.13 91
7263339.20 366376.15 90
7263461.77 366363.06 90
7263584.36 366331.68 87
7263706.83 366314.73 86
7263834.86 366298.83 84
7263957.41 366277.69 80
7264078.46 366258.61 81
7264205.12 366243.18 79
7264328.35 366222.00 77
7264448.12 366201.27 78
7264573.27 366183.27 76
7264697.38 366161.02 76
7264819.67 366139.80 74
7264945.47 366121.11 72
7265066.01 366108.81 71
7265190.21 366082.17 71
7265315.99 366064.96 71
7265437.87 366046.19 69
7265560.24 366021.65 68
7265681.09 365998.20 68
7265807.12 365978.38 66
7265930.76 365967.98 65
7266055.45 365947.78 66
7266179.20 365925.17 63
7266301.10 365908.48 60
7266427.83 365891.91 60
7266550.87 365868.67 58
7266672.42 365847.58 59
7266797.20 365828.63 57
7266921.66 365813.75 54
7267043.78 365792.26 54
7267167.07 365769.48 51
7267290.12 365752.13 49
7267414.47 365730.68 48
7267535.81 365711.82 46
7267659.75 365695.91 46
7267785.34 365675.19 44
7267906.45 365651.25 42
7268028.96 365629.87 38
7268153.90 365613.79 38
7268279.28 365595.37 37
7268400.26 365574.34 34
7268524.76 365556.77 33
7268648.74 365538.59 31
7268768.95 365514.12 26
7268893.81 365498.24 28
7269018.62 365485.92 23
7269139.39 365459.03 21
7269263.71 365435.20 13
7269386.74 365420.82 26
7269509.11 365393.64 22
7269865.67 364326.81 34
7269741.88 364351.42 38
7269618.65 364376.17 38
7269493.94 364384.13 37
7269371.37 364412.45 36
7269250.63 364441.10 39
7269123.63 364451.66 38
7268998.90 364467.26 37
7268875.50 364490.09 33
7268755.62 364506.74 32
7268630.31 364531.15 33
7268507.56 364548.61 35
7268383.71 364569.31 35
7268262.24 364587.43 34
7268135.82 364607.43 36
7268013.11 364626.64 37
7267892.24 364651.23 40
7267766.58 364669.83 41
7267640.19 364682.38 44
7267519.39 364696.53 45
7267396.60 364719.26 45
7267273.98 364743.42 46
7267145.70 364758.43 47
7267026.05 364781.59 51
7266902.29 364803.05 52
7266777.50 364825.03 53
7266656.79 364840.37 53
7266532.53 364858.61 54
7266408.78 364880.48 57
7266287.28 364902.32 59
7266161.03 364922.43 60
7266038.64 364942.78 60
7265916.10 364960.78 61
7265790.30 364982.19 62
7265666.17 365000.27 64
7265543.44 365021.57 66
7265418.92 365035.44 66
7265298.33 365053.35 67
7265171.31 365073.32 67
7265048.73 365091.15 70
7264925.66 365110.42 68
7264802.40 365129.61 68
7264678.47 365154.48 72
7264555.38 365171.46 71
7264433.14 365195.89 73
7264310.48 365213.25 74
7264185.34 365232.10 76
7264062.20 365243.18 75
7263936.90 365272.30 77
7263814.85 365295.50 78
7263691.49 365316.15 83
7263568.11 365334.66 81
7263443.59 365350.37 83
7263321.54 365366.33 85
7263195.96 365387.48 88
7263074.28 365407.86 87
7262952.52 365428.08 89
7262828.51 365444.26 91
7262705.83 365464.85 95
7262578.85 365478.93 97
7262457.56 365500.40 98
7262331.31 365519.69 101
7262209.77 365541.96 102
7262087.12 365561.85 105
7261962.14 365583.70 107
7261837.85 365603.75 106
7261716.71 365619.43 108
7261590.81 365638.07 110
7261470.83 365659.93 113
7261346.44 365684.55 113
7261221.42 365700.78 115
7261098.38 365718.76 117
7260977.57 365739.50 120
7260851.58 365759.57 121
7260729.48 365777.12 122
7260603.17 365799.46 125
7260480.80 365816.62 124
7260360.28 365837.65 127
7260232.87 365852.44 127
7260111.27 365873.53 129
7259989.86 365895.17 131
7259863.13 365914.01 132
7259740.41 365932.55 133
7259617.61 365955.98 136
7259494.51 365975.28 135
7259369.00 365993.36 137
7259248.01 366013.16 139
7259121.79 366031.81 139
7259000.08 366051.03 141
7258876.75 366070.72 141
7258752.11 366082.39 144
7258628.17 366104.31 144
7258504.24 366128.20 146
7258381.79 366146.72 147
7258260.47 366166.88 147
7258134.54 366188.65 149
7258011.36 366205.49 147
7257887.11 366230.67 148
7257767.12 366244.50 149
7257642.80 366263.76 151
7257517.14 366282.27 152
7257393.94 366305.38 154
7257272.84 366323.75 151
7257146.49 366339.92 152
7271438.80 364084.39 7
7271314.42 364102.09 7
7271192.40 364120.50 10
7271069.48 364142.01 11
7270943.99 364158.25 10
7270819.04 364181.31 12
7270698.47 364201.71 13
7270573.05 364218.69 11
7270451.80 364239.98 8
7268087.83 363603.31 36
7268214.03 363587.62 34
7268331.65 363557.97 33
7268458.98 363536.40 33
7268582.63 363528.11 34
7268705.30 363506.89 40
7268827.54 363492.74 37
7268952.28 363467.24 38
7269077.36 363447.10 38
7269196.91 363418.06 40
7269323.55 363405.17 40
7269443.72 363388.61 38
7269572.71 363373.67 39
7269694.05 363351.61 38
7269815.00 363330.58 35
7269939.65 363311.65 34
7270065.90 363298.05 32
7270185.00 363258.49 29
7270307.33 363245.06 28
7270432.79 363232.58 26
7270556.85 363218.20 20
7270683.06 363207.42 20
7270802.66 363177.27 21
7270928.21 363149.61 21
7271050.61 363128.80 21
7271172.20 363112.51 18
7271298.74 363094.61 18
7271419.86 363072.20 17
7271542.65 363056.23 15
7271667.05 363035.81 15
7256852.08 365382.36 155
7256977.49 365353.42 155
7257097.98 365336.44 155
7257220.99 365313.91 153
7257348.13 365298.91 152
7257469.20 365273.76 151
7257596.09 365264.50 151
7257719.12 365240.35 150
7257839.25 365217.63 149
7257963.31 365205.58 148
7258088.82 365181.15 147
7258209.13 365156.93 146
7258333.76 365143.67 145
7258459.72 365119.33 143
7258581.29 365102.27 142
7258705.00 365084.99 141
7258827.07 365062.62 140
7258953.32 365053.99 138
7259076.75 365026.23 136
7259199.78 365007.95 135
7259322.38 364992.29 133
7259446.30 364971.51 131
7259568.85 364950.67 129
7259691.46 364930.13 128
7259816.77 364911.23 125
7259938.49 364892.75 124
7260063.97 364869.83 122
7260186.60 364847.15 119
7260311.74 364828.71 117
7260433.19 364815.11 115
7260554.87 364785.55 113
7260682.58 364770.02 111
7260804.49 364753.85 109
7260930.24 364739.61 107
7261049.69 364716.39 105
7261175.61 364691.54 103
7261299.13 364667.32 101
7261423.10 364656.18 100
7261544.83 364636.25 98
7261670.90 364614.69 97
7261792.57 364589.62 95
7261917.86 364584.01 94
7262040.85 364566.66 93
7262163.77 364536.81 92
7262286.17 364521.87 91
7262409.91 364499.19 90
7262531.38 364478.31 89
7262655.22 364457.10 87
7262778.75 364435.99 86
7262904.20 364421.40 85
7263025.21 364395.90 84
7263148.96 364383.11 83
7263274.50 364369.40 82
7263397.24 364343.84 81
7263519.88 364322.28 80
7263644.47 364308.39 79
7263766.81 364285.37 78
7263891.10 364262.71 77
7264013.49 364247.44 75
7264137.39 364232.84 74
7264261.41 364209.94 74
7264383.38 364187.28 74
7264506.99 364163.09 74
7264632.55 364150.30 70
7264755.49 364129.32 70
7264879.38 364108.87 69
7265002.39 364087.53 67
7265122.78 364062.81 66
7265248.33 364056.02 65
7265373.51 364030.54 64
7265493.90 364009.10 63
7265621.40 363994.70 62
7265743.69 363971.02 61
7265865.30 363948.39 60
7265989.26 363936.23 59
7266113.51 363917.37 57
7266238.58 363901.68 56
7266360.22 363875.17 55
7266482.86 363849.03 54
7266604.51 363828.34 52
7266729.14 363805.97 51
7266853.55 363794.82 50
7266977.06 363779.65 49
7267099.83 363757.50 47
7267223.74 363731.95 46
7267348.01 363713.23 45
7267472.65 363698.79 43
7267594.34 363674.49 42
7267716.54 363659.77 40
7267841.60 363632.99 39
7267965.62 363620.89 37
7271525.95 362048.70 16
7271405.63 362071.47 18
7271280.34 362080.54 19
7271155.33 362101.79 20
7271032.85 362125.64 22
7270907.05 362141.99 23
7270783.12 362162.10 25
7270662.59 362182.12 26
7270537.60 362198.87 28
7270412.70 362219.99 29
7270291.02 362237.44 31
7270168.23 362259.93 33
7270044.31 362281.80 34
7269920.64 362296.90 36
7269796.44 362321.61 37
7269672.18 362337.00 39
7269551.05 362356.95 39
7269428.42 362376.15 40
7269302.72 362392.02 41
7269178.97 362412.51 41
7269054.55 362429.92 41
7268933.44 362455.19 40
7268806.89 362467.75 39
7268685.97 362492.87 38
7268563.39 362517.64 40
7268439.47 362541.05 32
7268313.69 362552.30 23
7268193.99 362570.63 27
7268068.96 362592.32 30
7267947.25 362610.65 33
7267823.05 362634.55 34
7267696.68 362647.39 37
7267574.27 362671.07 38
7267453.49 362690.16 40
7267328.17 362710.06 42
7267202.93 362727.57 43
7267081.99 362747.82 45
7266957.50 362771.20 46
7266832.64 362785.53 48
7266711.38 362803.69 49
7266588.33 362832.26 50
7266464.98 362847.36 51
7266339.28 362867.28 53
7266216.10 362891.32 54
7266091.82 362903.93 55
7265967.62 362918.09 57
7265848.03 362940.86 58
7265722.53 362955.55 59
7265596.75 362977.70 60
7265474.58 362998.02 62
7265353.22 363021.63 63
7265228.74 363042.98 64
7265105.25 363069.86 65
7264980.69 363083.02 67
7264859.67 363101.04 68
7264733.05 363117.70 69
7264612.60 363138.55 70
7264488.24 363161.19 72
7264364.59 363175.13 73
7264243.08 363197.60 74
7264117.53 363216.11 75
7263996.83 363237.50 76
7263871.59 363252.69 77
7263745.55 363273.95 79
7263625.40 363295.79 80
7263498.71 363315.34 81
7263377.43 363332.95 82
7263251.34 363350.53 83
7263129.30 363370.35 84
7263005.01 363387.60 85
7262882.05 363409.82 86
7262758.67 363430.58 87
7262634.50 363447.85 88
7262510.23 363463.66 88
7262391.57 363489.53 89
7262268.57 363521.94 90
7262144.58 363527.81 91
7262021.17 363548.93 92
7261896.04 363569.56 93
7261771.63 363587.83 94
7261649.43 363602.69 95
7261525.53 363629.23 96
7261403.63 363644.24 97
7261278.70 363662.47 98
7261157.15 363686.53 99
7261029.46 363704.89 101
7260908.70 363722.40 102
7260781.46 363736.47 104
7260660.20 363758.79 106
7260535.38 363780.64 107
7260413.87 363803.95 109
7260292.44 363821.85 111
7260167.12 363843.83 113
7260045.95 363865.94 115
7259921.02 363886.21 117
7259797.66 363897.04 119
7259672.69 363915.36 123
7259548.25 363939.48 123
7259425.56 363960.31 126
7259303.07 363981.00 128
7259178.83 364003.89 129
7259056.74 364016.35 131
7258931.66 364037.29 133
7258806.88 364052.46 135
7258685.28 364075.14 136
7258560.95 364094.75 138
7258439.75 364114.07 140
7258316.09 364132.52 141
7258190.17 364151.28 142
7258066.74 364172.33 144
7257946.34 364192.09 145
7257822.71 364211.92 146
7257696.10 364228.95 147
7257576.54 364251.13 149
7257453.45 364273.87 149
7257327.60 364292.00 150
7257205.71 364309.58 152
7257080.25 364331.47 152
7256958.41 364348.51 153
7256835.13 364368.59 153
7256537.22 363402.91 153
7256661.55 363385.45 155
7256783.24 363354.75 152
7256910.39 363339.24 151
7257031.79 363319.31 150
7257155.12 363294.36 149
7257278.07 363282.39 148
7257403.33 363265.06 147
7257528.10 363245.94 146
7257652.55 363227.75 145
7257775.57 363207.14 145
7257895.93 363187.97 143
7258020.28 363169.66 142
7258144.71 363151.55 141
7258266.24 363130.34 143
7258392.00 363116.25 139
7258514.60 363092.53 137
7258639.36 363069.34 136
7258764.14 363051.03 135
7258882.80 363028.86 134
7259010.03 363013.77 133
7259131.80 362991.81 131
7259255.21 362965.02 131
7259378.22 362950.22 128
7259504.72 362934.40 126
7259625.03 362918.99 125
7259751.74 362897.75 123
7259876.03 362884.01 121
7259996.75 362863.25 120
7260116.91 362829.08 128
7260243.69 362816.58 116
7260367.01 362791.08 115
7260490.29 362775.62 113
7260612.86 362758.87 112
7260737.27 362739.49 110
7260861.78 362717.56 109
7260986.13 362702.29 108
7261106.50 362682.76 106
7261228.92 362657.88 105
7261353.83 362636.28 104
7261479.20 362624.08 102
7261604.37 362610.92 101
7261725.12 362581.96 100
7261846.08 362561.94 99
7261972.71 362547.08 97
7262095.40 362522.05 96
7262219.17 362506.41 95
7262344.16 362485.71 94
7262465.67 362468.47 93
7262590.76 362446.75 91
7262711.50 362425.88 90
7262836.59 362395.11 88
7262960.76 362385.07 87
7263083.49 362368.73 85
7263208.16 362347.92 84
7263329.89 362327.89 82
7263454.42 362308.10 81
7263575.19 362289.52 79
7263698.10 362262.19 78
7263825.38 362246.88 77
7263948.06 362232.62 75
7264069.08 362207.78 74
7264193.29 362184.21 72
7264317.99 362173.58 71
7264442.68 362155.60 70
7264564.59 362135.46 69
7264690.02 362119.39 67
7264810.14 362094.47 66
7264934.09 362072.17 65
7265059.59 362052.96 63
7265183.82 362033.89 62
7265304.30 362016.48 61
7265427.60 361999.21 60
7265552.31 361976.27 59
7265677.40 361956.71 58
7265799.98 361944.54 57
7265921.44 361916.71 57
7266046.30 361898.99 56
7266167.33 361872.88 55
7266295.53 361866.65 53
7266415.32 361841.02 51
7266540.63 361815.24 50
7266664.85 361802.32 47
7266786.60 361783.21 47
7266908.02 361758.02 45
7267035.99 361743.83 43
7267156.34 361725.54 41
7267281.98 361706.40 40
7267406.01 361680.74 38
7267529.65 361664.29 36
7267651.03 361642.13 33
7267773.10 361622.56 31
7267898.75 361608.51 27
7268021.11 361585.15 22
7268145.06 361564.94 39
7268270.25 361552.47 33
7268394.49 361535.50 33
7268514.84 361514.62 36
7268636.89 361488.30 37
7268763.95 361470.32 40
7268887.85 361447.18 44
7269006.62 361426.77 41
7269133.30 361411.49 36
7269257.65 361396.88 36
7269382.12 361373.21 32
7269502.63 361357.30 42
7269626.26 361325.71 39
7269750.56 361315.67 41
7269875.15 361297.32 39
7269995.84 361274.17 36
7270117.87 361248.66 34
7270241.87 361233.77 32
7270369.16 361222.78 31
7270492.20 361196.43 29
7270612.77 361172.00 27
7270735.30 361151.58 25
7270860.64 361140.61 23
7270985.15 361118.98 21
7271106.91 361097.87 19
7271232.54 361081.51 18
7271357.52 361060.30 16
7271215.42 360069.25 15
7271089.93 360088.77 16
7270968.18 360105.64 18
7270845.66 360128.20 20
7270720.98 360151.23 21
7270595.19 360166.80 23
7270473.70 360182.56 25
7270349.57 360199.89 28
7270226.19 360227.46 33
7270101.36 360247.34 30
7269980.32 360261.59 31
7269856.37 360283.22 33
7269732.28 360303.87 32
7269610.63 360321.36 34
7269486.32 360344.82 38
7269361.62 360364.86 40
7269236.96 360384.61 43
7269117.00 360403.99 40
7268991.02 360420.30 34
7268867.21 360439.77 34
7268742.65 360462.27 33
7268620.93 360476.67 38
7268499.82 360507.78 41
7268375.72 360523.00 40
7268252.90 360538.30 41
7268125.61 360557.48 42
7268002.46 360580.72 44
7267882.65 360598.19 41
7267757.11 360617.80 38
7267632.84 360638.23 37
7267511.23 360657.66 42
7267385.58 360668.99 25
7267264.22 360692.94 27
7267141.22 360715.14 37
7267018.35 360737.52 40
7266894.43 360754.74 41
7266770.40 360770.78 43
7266646.00 360786.72 44
7266522.90 360807.58 46
7266397.31 360834.31 47
7266277.45 360852.93 48
7266153.54 360867.52 49
7266030.48 360891.09 50
7265905.24 360907.85 51
7265779.47 360922.08 53
7265655.39 360939.72 54
7265533.59 360963.21 56
7265411.14 360983.78 57
7265287.07 361004.34 58
7265162.60 361027.71 60
7265042.16 361049.08 61
7264917.29 361060.89 62
7264792.19 361080.56 63
7264671.63 361101.61 65
7264546.82 361123.03 66
7264422.64 361142.21 68
7264301.67 361164.77 69
7264176.64 361179.67 70
7264052.14 361202.04 72
7263927.76 361216.13 73
7263804.03 361240.01 75
7263679.75 361256.55 76
7263558.13 361287.14 78
7263434.14 361297.57 79
7263310.13 361315.71 80
7263186.57 361336.08 86
7263062.61 361355.19 85
7262943.21 361374.67 87
7262819.64 361394.91 89
7262693.19 361419.13 89
7262572.87 361436.09 91
7262448.72 361453.29 93
7262323.79 361472.31 94
7262202.74 361493.83 96
7262077.53 361517.32 97
7261955.54 361536.96 99
7261830.12 361553.45 100
7261708.58 361573.07 102
7261585.37 361595.13 103
7261462.02 361617.57 104
7261336.93 361630.30 105
7261212.24 361646.86 107
7261088.61 361670.57 108
7260966.01 361697.81 110
7260845.09 361714.26 112
7260718.68 361735.37 113
7260597.28 361747.84 115
7260470.62 361763.33 116
7260349.36 361784.51 118
7260224.65 361800.22 119
7260100.62 361825.72 121
7259980.82 361849.54 122
7259855.84 361865.41 124
7259730.09 361883.51 125
7259609.62 361906.38 127
7259483.33 361926.74 128
7259361.30 361939.70 129
7259237.08 361969.71 130
7259116.37 361983.74 132
7258987.95 361994.72 133
7258868.61 362017.96 135
7258745.08 362039.05 135
7258619.28 362052.86 137
7258495.70 362076.20 138
7258375.77 362104.80 139
7258249.01 362126.32 140
7258125.45 362135.06 140
7258002.72 362152.18 140
7257879.97 362182.94 141
7257754.33 362196.29 142
7257630.78 362217.88 143
7257508.73 362235.41 144
7257386.09 362250.99 145
7257260.53 362276.59 147
7257136.99 362296.08 148
7257014.08 362313.09 148
7256893.06 362335.83 149
7256766.61 362351.78 150
7256645.24 362370.65 151
7256522.70 362389.17 152
7256228.11 361430.32 153
7256351.25 361406.06 152
7256478.26 361384.30 152
7256601.84 361369.45 152
7256726.08 361350.46 150
7256847.78 361330.50 150
7256969.92 361309.94 148
7257092.38 361284.39 147
7257216.78 361267.38 146
7257340.15 361253.06 145
7257463.95 361235.62 144
7257588.68 361210.27 143
7257709.65 361192.40 142
7257832.78 361173.36 141
7257955.79 361146.43 140
7258082.17 361137.43 139
7258206.00 361112.66 138
7258328.41 361094.95 136
7258449.97 361073.67 136
7258575.41 361047.15 137
7258700.28 361038.03 134
7258823.74 361019.49 133
7258945.85 361000.02 131
7259070.41 360981.84 130
7259192.62 360957.40 129
7259316.14 360943.15 128
7259437.31 360911.58 126
7259561.23 360898.16 125
7259685.79 360869.56 124
7259808.16 360855.12 122
7259932.67 360841.22 121
7260057.42 360818.53 120
7260181.62 360798.32 118
7260304.22 360783.47 116
7260424.94 360755.60 115
7260550.49 360735.80 113
7260674.32 360726.54 111
7260797.72 360705.86 109
7260921.60 360680.84 108
7261044.72 360649.92 106
7261167.16 360638.39 104
7261292.32 360622.50 102
7261413.92 360602.53 100
7261540.50 360584.12 101
7261662.29 360572.79 101
7261784.38 360542.24 101
7261907.20 360529.00 100
7262034.82 360519.71 97
7262157.22 360486.58 95
7262279.92 360469.76 93
7262404.03 360449.48 91
7262528.49 360431.29 89
7262651.15 360412.22 87
7262773.07 360396.36 88
7262900.08 360379.10 87
7263020.10 360355.20 83
7263141.65 360331.43 82
7263266.21 360306.66 80
7263389.63 360292.64 78
7263513.29 360277.12 76
7263638.59 360258.89 75
7263761.09 360237.13 73
7263886.37 360215.64 72
7264006.59 360199.17 70
7264133.09 360175.07 69
7264254.45 360155.79 67
7264379.53 360135.98 66
7264499.24 360110.25 64
7264624.48 360093.07 63
7264746.90 360075.50 61
7264873.46 360059.08 60
7264994.27 360041.71 58
7265120.46 360028.59 57
7265245.14 360006.96 55
7265368.19 359982.68 54
7265491.23 359959.00 52
7265614.08 359939.31 51
7265735.34 359919.72 50
7265861.51 359901.49 48
7265984.27 359887.94 46
7266108.66 359867.96 43
7266229.72 359847.05 38
7266352.89 359826.38 32
7266475.39 359804.06 21
7266598.89 359784.72 22
7266723.06 359762.00 16
7266847.73 359749.97 13
7266972.43 359725.58 31
7267095.13 359706.45 22
7267216.49 359685.42 23
7267343.76 359670.38 23
7267466.26 359646.58 28
7267589.34 359627.68 28
7267710.00 359611.74 34
7267835.04 359589.09 42
7267957.37 359563.59 42
7268083.85 359552.32 44
7268205.85 359534.75 43
7268328.07 359513.86 44
7268451.12 359493.79 37
7268577.62 359479.93 41
7268697.95 359455.99 39
7268822.49 359433.45 37
7268946.97 359420.00 45
7269072.61 359398.09 40
7269191.74 359375.65 37
7269317.42 359356.36 31
7269442.40 359338.59 22
7269563.29 359320.80 41
7269688.81 359301.34 33
7269811.33 359280.18 37
7269935.96 359257.11 32
7270058.61 359241.47 29
7270182.14 359219.25 26
7270304.61 359200.00 24
7270427.31 359178.54 23
7270551.95 359160.40 23
7270674.33 359147.90 22
7270796.87 359122.22 21
7270923.72 359100.25 18
7271043.89 359086.32 16
7270903.20 358091.10 15
7270779.44 358116.00 16
7270653.52 358130.48 20
7270530.15 358147.96 20
7270405.38 358166.81 23
7270282.82 358186.20 25
7270159.44 358206.87 22
7270038.39 358225.84 27
7269914.70 358247.60 21
7269788.97 358268.34 24
7269667.39 358290.47 26
7269543.71 358309.71 30
7269421.57 358325.48 34
7269294.40 358346.62 39
7269172.34 358365.11 37
7269051.63 358388.84 37
7268925.81 358406.73 44
7268800.29 358422.96 36
7268679.25 358444.72 37
7268554.14 358462.57 43
7268433.01 358479.84 48
7268309.35 358504.23 48
7268184.54 358524.56 44
7268060.26 358545.54 49
7267940.11 358563.55 44
7267815.66 358584.80 47
7267689.63 358602.83 46
7267566.92 358623.22 48
7267444.10 358639.52 48
7267322.80 358662.84 49
7267196.12 358682.16 49
7267073.33 358698.07 50
7266951.14 358717.00 50
7266824.88 358736.54 51
7266703.47 358757.28 55
7266578.59 358777.83 54
7266457.95 358795.18 54
7266333.51 358814.42 47
7266210.38 358833.27 45
7266087.28 358854.66 53
7265960.73 358874.22 54
7265841.09 358899.65 32
7265719.07 358918.91 42
7265593.72 358934.63 51
7265470.98 358954.32 52
7265343.48 358972.96 54
7265224.45 358992.29 55
7265100.04 359008.85 57
7264974.26 359035.20 58
7264849.31 359046.64 60
7264730.50 359070.13 59
7264603.99 359091.66 61
7264480.94 359109.62 62
7264357.79 359129.31 64
7264234.48 359146.19 65
7264111.86 359171.79 66
7263985.89 359188.00 70
7263862.67 359207.35 72
7263739.40 359226.39 72
7263615.56 359248.84 73
7263492.72 359261.61 74
7263371.58 359284.00 74
7263246.81 359303.29 76
7263122.14 359322.33 78
7262997.97 359342.18 80
7262875.30 359363.91 84
7262754.50 359382.63 86
7262628.44 359402.19 86
7262506.68 359419.39 86
7262384.10 359439.10 86
7262260.93 359461.67 87
7262138.12 359486.01 95
7262014.34 359502.05 91
7261890.37 359520.43 95
7261766.27 359539.17 100
7261641.05 359560.42 94
7261519.85 359577.24 95
7261396.57 359600.67 97
7261270.83 359618.82 99
7261148.83 359635.02 101
7261026.27 359655.62 103
7260900.69 359683.11 105
7260777.42 359698.79 107
7260655.99 359716.61 109
7260528.86 359734.05 110
7260408.91 359752.39 112
7260282.31 359772.94 113
7260159.38 359790.59 115
7260037.41 359809.61 117
7259911.70 359825.69 118
7259791.64 359852.76 120
7259667.84 359873.83 121
7259545.13 359894.23 122
7259417.12 359909.20 123
7259297.82 359932.65 124
7259172.76 359945.86 124
7259049.86 359969.35 125
7258927.21 359986.55 125
7258801.02 360012.22 126
7258678.73 360027.50 127
7258556.80 360045.69 128
7258430.26 360064.03 129
7258309.08 360082.35 129
7258185.21 360104.22 130
7258059.96 360124.17 132
7257937.67 360146.66 133
7257813.87 360157.93 134
7257690.85 360181.17 136
7257568.41 360202.50 137
7257441.80 360219.06 139
7257318.45 360239.03 140
7257194.21 360255.27 142
7257074.27 360277.82 144
7256949.39 360299.24 146
7256823.62 360313.47 147
7256702.81 360342.63 148
7256577.64 360360.06 150
7256453.77 360375.51 150
7256333.40 360396.48 151
7256208.17 360416.53 152
7255913.79 359459.60 152
7256041.05 359439.64 151
7256161.76 359414.79 150
7256284.89 359394.38 149
7256409.43 359369.79 149
7256533.65 359354.19 148
7256656.04 359332.75 146
7256779.01 359318.83 145
7256903.10 359297.11 144
7257026.92 359273.83 142
7257148.67 359255.38 140
7257273.54 359232.55 138
7257396.66 359217.15 136
7257519.88 359204.42 135
7257643.82 359182.47 134
7257765.57 359158.95 133
7257888.95 359138.52 132
7258013.90 359118.54 131
7258135.23 359100.29 130
7258260.10 359081.22 129
7258383.25 359060.34 128
7258509.08 359039.96 127
7258629.37 359022.12 126
7258754.11 359003.68 125
7258878.08 358980.38 125
7259000.89 358965.98 124
7259126.76 358955.46 123
7259248.26 358923.28 122
7259373.01 358904.31 121
7259496.29 358887.13 120
7259619.43 358872.19 119
7259740.42 358846.29 117
7259866.44 358826.11 116
7259990.32 358806.17 115
7260111.71 358788.83 113
7260237.38 358769.89 111
7260357.89 358744.38 110
7260484.69 358732.75 108
7260604.87 358700.92 106
7260730.91 358684.09 105
7260851.34 358664.73 103
7260978.21 358654.67 101
7261098.57 358627.23 98
7261224.45 358609.52 97
7261346.23 358590.65 95
7261467.76 358565.59 93
7261596.17 358555.60 91
7261717.77 358533.49 94
7261838.76 358511.15 91
7261964.43 358491.80 88
7262087.29 358475.00 92
7262209.77 358456.56 85
7262333.63 358431.90 83
7262458.81 358414.42 82
7262582.02 358392.87 80
7262704.79 358375.46 77
7262829.61 358355.06 79
7262952.51 358335.20 76
7263076.81 358321.67 76
7263201.26 358303.09 76
7263320.19 358277.50 74
7263443.73 358257.72 73
7263569.98 358242.22 71
7263694.52 358219.37 69
7263817.60 358200.67 68
7263939.60 358180.48 67
7264063.23 358168.31 65
7264186.69 358143.56 64
7264308.60 358114.33 63
7264431.58 358102.54 62
7264555.80 358087.06 60
7264680.49 358067.09 59
7264806.11 358046.42 58
7264925.43 358025.19 56
7265049.10 358005.03 55
7265173.28 357985.12 45
7265299.19 357973.21 34
7265423.05 357947.68 60
7265542.83 357927.49 62
7265666.73 357906.68 60
7265794.17 357892.81 58
7265913.80 357868.01 57
7266037.12 357850.91 56
7266163.30 357829.01 55
7266285.44 357812.25 53
7266408.76 357792.54 51
7266532.13 357772.67 49
7266654.07 357751.80 47
7266779.66 357729.25 45
7266902.72 357713.58 42
7267027.81 357690.36 42
7267150.53 357678.30 45
